NPI,CCN,Provider_Type,Business_State_Territory,ZIP,Specialty,Hospital_Type,Program_Type,Program_Year,Provider_Stage_Number,Payment_Year,Attestation_Month,Attestation_Year,MU_Definition_2014,Stage_2_Scheduled_2014,EHR_Certification_Number,EHR_Product_CHP_Id,Vendor_Name,EHR_Product_Name,EHR_Product_Version,Product_Classification,Product_Setting,Product_Certification_Edition_Yr
1003004326,,EP,Michigan,49009,Emergency Medicine,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RM5ZPEAT,CHP-025465,Cerner Corporation,Powerchart (Image Results),2015.01.03,Modular EHR,Ambulatory,2014
1003004326,,EP,Michigan,49009,Emergency Medicine,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RM5ZPEAT,CHP-025466,Cerner Corporation,Powerchart (Image Results),2015.01.03,Modular EHR,Inpatient,2014
1003004326,,EP,Michigan,49009,Emergency Medicine,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RM5ZPEAT,CHP-025469,Cerner Corporation,PathNet,2015.01.03,Modular EHR,Ambulatory,2014
1003004326,,EP,Michigan,49009,Emergency Medicine,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RM5ZPEAT,CHP-025470,Cerner Corporation,PathNet,2015.01.03,Modular EHR,Inpatient,2014
1003004326,,EP,Michigan,49009,Emergency Medicine,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RM5ZPEAT,CHP-025471,Cerner Corporation,Powerchart (eRX),2015.01.03,Modular EHR,Inpatient,2014
1003004326,,EP,Michigan,49009,Emergency Medicine,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RM5ZPEAT,CHP-025472,Cerner Corporation,FirstNet (eRx),2015.01.03,Modular EHR,Inpatient,2014
1003004326,,EP,Michigan,49009,Emergency Medicine,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RM5ZPEAT,CHP-025473,Cerner Corporation,Powerchart (All CQM's),2015.01.03,Modular EHR,Inpatient,2014
1003004326,,EP,Michigan,49009,Emergency Medicine,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RM5ZPEAT,CHP-027111,Cerner Corporation,HealthSentry,2015.03,Modular EHR,Ambulatory,2014
1003004326,,EP,Michigan,49009,Emergency Medicine,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01RM5ZPEAT,CHP-027115,Cerner Corporation,HealthSentry,2015.03,Modular EHR,Inpatient,2014
1003004540,,EP,Florida,33461,Ophthalmology,,Medicare,2015,Stage 1,,3,2016,,0,1314E01RCQGWEAH,CHP-028683,"Modernizing Medicine, Inc.",EMA,4.0.0.10,Complete EHR,Ambulatory,2014
1003004771,,EP,Colorado,80120,Internal Medicine,,Medicare,2012,Stage 1,1,1,2013,,1,30000001SVGGEAC,CHP-007490,"Greenway Health, LLC",PrimeSuite,2011,Complete EHR,Ambulatory,2011
1003004771,,EP,Colorado,80120,Internal Medicine,,Medicare,2013,Stage 1,2,5,2014,,1,30000001SVGGEAC,CHP-007490,"Greenway Health, LLC",PrimeSuite,2011,Complete EHR,Ambulatory,2011
1003004771,,EP,Colorado,80120,Internal Medicine,,Medicare,2014,Stage 1,3,1,2015,2013,1,A0H1301DACHIEAB,CHP-018402,"Greenway Health, LLC",Greenway PrimeSUITE,2014 (17.0),Complete EHR,Ambulatory,2011
1003004771,,EP,Colorado,80120,Internal Medicine,,Medicare,2015,Stage 2,4,5,2016,,1,1314E01QFMOLEAL,CHP-025493,"Greenway Health, LLC",Greenway PrimeSUITE,2014 (17.20),Complete EHR,Ambulatory,2014
1003005109,,EP,California,93030,Otolaryngology,,Medicare,2012,Stage 1,1,6,2012,,1,30000001TSHOEA4,CHP-007518,"AllMeds, Inc.",AllMeds EHR,9,Complete EHR,Ambulatory,2011
1003005109,,EP,California,93030,Otolaryngology,,Medicare,2013,Stage 1,2,2,2014,,1,30000001TSHOEA4,CHP-007518,"AllMeds, Inc.",AllMeds EHR,9,Complete EHR,Ambulatory,2011
1003005109,,EP,California,93030,Otolaryngology,,Medicare,2014,Stage 1,3,1,2015,2013,1,30000001TSHOEA4,CHP-007518,"AllMeds, Inc.",AllMeds EHR,9,Complete EHR,Ambulatory,2011
1003005109,,EP,California,93030,Otolaryngology,,Medicare,2015,Stage 2,4,3,2016,,1,1314E01QAKK1EAP,CHP-025267,"AllMeds, Inc.",AllMeds Specialty EHR,10,Complete EHR,Ambulatory,2014
1003005372,,EP,New York,10065,Physical Medicine & Rehabilitation,,Medicare,2013,Stage 1,1,2,2014,,0,A000001CO2E3EAL,CHP-009351,Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Epic 2012,Complete EHR,Ambulatory,2011
1003005372,,EP,New York,10065,Physical Medicine & Rehabilitation,,Medicare,2014,Stage 1,2,8,2014,2014,0,A014E01IF4H5EAB,CHP-019739,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2012,Complete EHR,Ambulatory,2014
1003005372,,EP,New York,10065,Physical Medicine & Rehabilitation,,Medicare,2015,Stage 2,3,5,2016,,0,A014E01KFLAFEAJ,CHP-021121,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2014,Complete EHR,Ambulatory,2014
1003005836,,EP,Nebraska,55905,Internal Medicine,,Medicare,2013,Stage 1,1,1,2014,,0,A0H1301DAUIZEAV,CHP-009351,Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Epic 2012,Complete EHR,Ambulatory,2011
1003005836,,EP,Nebraska,55905,Internal Medicine,,Medicare,2014,Stage 1,2,10,2014,2014,0,A014E01NC9ZLEA1,CHP-022045,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2012 (June 2013 CQMs),Complete EHR,Ambulatory,2014
1003006107,,EP,Texas,15501,Internal Medicine,,Medicare,2013,Stage 1,1,3,2014,,0,30000001SVE6EAC,CHP-007502,"eClinicalWorks, LLC",eClinicalWorks,9,Complete EHR,Ambulatory,2011
1003006107,,EP,Texas,15501,Internal Medicine,,Medicare,2014,Stage 1,2,3,2015,2014,0,A014E01NDQHJEAX,CHP-022118,"eClinicalWorks, LLC",eClinicalWorks,V10,Complete EHR,Ambulatory,2014
1003006107,,EP,Texas,15501,Internal Medicine,,Medicare,2015,Stage 2,3,3,2016,,0,1314E01PI0MPEAT,CHP-023393,"eClinicalWorks, LLC",eClinicalWorks,V10,Complete EHR,Ambulatory,2014
1003006172,,EP,Oklahoma,73109,Internal Medicine,,Medicare,2012,Stage 1,1,2,2013,,1,30000001SVELEAS,CHP-007430,SuiteMed,Intelligent Medical Software (IMS),V14,Complete EHR,Ambulatory,2011
1003006172,,EP,Oklahoma,73109,Internal Medicine,,Medicare,2013,Stage 1,2,1,2014,,1,30000001SVELEAS,CHP-007430,SuiteMed,Intelligent Medical Software (IMS),V14,Complete EHR,Ambulatory,2011
1003006172,,EP,Oklahoma,73109,Internal Medicine,,Medicare,2014,Stage 1,3,2,2015,2014,1,A014E01NBURYEAL,CHP-022005,Meditab Software Inc.,IMS,14 SP1,Complete EHR,Ambulatory,2014
1003006198,,EP,Hawaii,95616,Psychiatry & Neurology,,Medicare,2013,Stage 1,1,11,2013,,0,30000001SVJQEA0,CHP-007508,Epic Systems Corporation,EpicCare Ambulatory - Core EMR,2010,Complete EHR,Ambulatory,2011
1003006198,,EP,Hawaii,95616,Psychiatry & Neurology,,Medicare,2014,Stage 1,2,10,2014,2014,0,1314E01P4LOYEAB,CHP-018653,Epic Systems Corporation,OpTime Surgical 2014 Certified Module,Epic 2010,Modular EHR,Inpatient,2014
1003006198,,EP,Hawaii,95616,Psychiatry & Neurology,,Medicare,2014,Stage 1,2,10,2014,2014,0,1314E01P4LOYEAB,CHP-018655,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2010,Complete EHR,Ambulatory,2014
1003006198,,EP,Hawaii,95616,Psychiatry & Neurology,,Medicare,2014,Stage 1,2,10,2014,2014,0,1314E01P4LOYEAB,CHP-018656,Epic Systems Corporation,EpicCare Inpatient 2014 Certified EHR Suite,Epic 2010,Modular EHR,Inpatient,2014
1003006198,,EP,Hawaii,95616,Psychiatry & Neurology,,Medicare,2014,Stage 1,2,10,2014,2014,0,1314E01P4LOYEAB,CHP-022032,Epic Systems Corporation,Beacon Oncology 2014 Certified Module,Epic 2010 (June 2013 CQMs),Modular EHR,Ambulatory,2014
1003006198,,EP,Hawaii,95616,Psychiatry & Neurology,,Medicare,2015,Stage 2,3,2,2016,,0,1314E01POFIYEA5,CHP-022034,Epic Systems Corporation,Beacon Oncology 2014 Certified Module,Epic 2014 (June 2013 CQMs),Modular EHR,Ambulatory,2014
1003006198,,EP,Hawaii,95616,Psychiatry & Neurology,,Medicare,2015,Stage 2,3,2,2016,,0,1314E01POFIYEA5,CHP-022035,Epic Systems Corporation,OpTime Surgical 2014 Certified Module,Epic 2014 (April 2013 CQMs),Modular EHR,Inpatient,2014
1003006198,,EP,Hawaii,95616,Psychiatry & Neurology,,Medicare,2015,Stage 2,3,2,2016,,0,1314E01POFIYEA5,CHP-022044,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2014 (June 2013 CQMs),Complete EHR,Ambulatory,2014
1003006198,,EP,Hawaii,95616,Psychiatry & Neurology,,Medicare,2015,Stage 2,3,2,2016,,0,1314E01POFIYEA5,CHP-022052,Epic Systems Corporation,EpicCare Inpatient 2014 Certified EHR Suite,Epic 2014 (April 2013 CQMs),Modular EHR,Inpatient,2014
1003006552,,EP,Florida,33841,Family Medicine,,Medicare,2011,Stage 1,1,11,2011,,1,30000001TQQIEAO,CHP-007520,"SOAPware, Inc.",SOAPware,2011,Complete EHR,Ambulatory,2011
1003006552,,EP,Florida,33841,Family Medicine,,Medicare,2013,Stage 1,3,1,2014,,1,30000005YQXQEAK,CHP-007057,"SOAPware, Inc.",SOAPware,2012,Complete EHR,Ambulatory,2011
1003006552,,EP,Florida,33841,Family Medicine,,Medicare,2014,Stage 2,4,2,2015,2014,1,A014E01NDQHJEAX,CHP-022118,"eClinicalWorks, LLC",eClinicalWorks,V10,Complete EHR,Ambulatory,2014
1003006552,,EP,Florida,33841,Family Medicine,,Medicare,2015,Stage 2,5,2,2016,,1,A014E01NDQHJEAX,CHP-022118,"eClinicalWorks, LLC",eClinicalWorks,V10,Complete EHR,Ambulatory,2014
1003006602,,EP,Mississippi,39440,Surgery,,Medicare,2014,Stage 1,1,3,2015,2013,0,A000001COOITEAX,CHP-009386,"Greenway Health, LLC",PrimeSuite,2011 (16.1),Complete EHR,Ambulatory,2011
1003006602,,EP,Mississippi,39440,Surgery,,Medicare,2015,Stage 1,2,5,2016,,0,1314E01PVGUMEAZ,CHP-025230,"Greenway Health, LLC",Greenway PrimeSUITE,2014 (17.10),Complete EHR,Ambulatory,2014
1003006636,,EP,Virginia,23462,Radiology,,Medicare,2013,Stage 1,1,2,2014,,0,A000001CCNPPEA1,CHP-009002,medQ inc.,Q/ris 3000,Version 5.0,Complete EHR,Ambulatory,2011
1003006636,,EP,Virginia,23462,Radiology,,Medicare,2014,Stage 1,2,2,2015,2013,0,A000001CCNPPEA1,CHP-009002,medQ inc.,Q/ris 3000,Version 5.0,Complete EHR,Ambulatory,2011
1003006636,,EP,Virginia,23462,Radiology,,Medicare,2015,Stage 2,3,2,2016,,0,1314E01PUQS6EAN,CHP-025044,medQ inc.,Q/ris 3000,6.0 MU,Modular EHR,Ambulatory,2014
1003006651,,EP,North Dakota,58103,Obstetrics & Gynecology,,Medicare,2012,Stage 1,1,10,2012,,1,30000001SVJQEA0,CHP-007508,Epic Systems Corporation,EpicCare Ambulatory - Core EMR,2010,Complete EHR,Ambulatory,2011
1003006651,,EP,North Dakota,58103,Obstetrics & Gynecology,,Medicare,2013,Stage 1,2,2,2014,,1,A000001FUTVMEAL,CHP-007345,Epic Systems Corporation,EpicCare Inpatient - Core EMR,2010,Complete EHR,Inpatient,2011
1003006651,,EP,North Dakota,58103,Obstetrics & Gynecology,,Medicare,2013,Stage 1,2,2,2014,,1,A000001FUTVMEAL,CHP-007508,Epic Systems Corporation,EpicCare Ambulatory - Core EMR,2010,Complete EHR,Ambulatory,2011
1003006651,,EP,North Dakota,58103,Obstetrics & Gynecology,,Medicare,2013,Stage 1,2,2,2014,,1,A000001FUTVMEAL,CHP-009351,Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Epic 2012,Complete EHR,Ambulatory,2011
1003006651,,EP,North Dakota,58103,Obstetrics & Gynecology,,Medicare,2013,Stage 1,2,2,2014,,1,A000001FUTVMEAL,CHP-009352,Epic Systems Corporation,EpicCare Inpatient - Core EMR,Epic 2012,Complete EHR,Inpatient,2011
1003006651,,EP,North Dakota,58103,Obstetrics & Gynecology,,Medicare,2014,Stage 2,3,2,2015,2014,1,1314E01PKFDFEAH,CHP-019739,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2012,Complete EHR,Ambulatory,2014
1003006651,,EP,North Dakota,58103,Obstetrics & Gynecology,,Medicare,2014,Stage 2,3,2,2015,2014,1,1314E01PKFDFEAH,CHP-019740,Epic Systems Corporation,EpicCare Inpatient 2014 Certified EHR Suite,Epic 2012,Modular EHR,Inpatient,2014
1003006651,,EP,North Dakota,58103,Obstetrics & Gynecology,,Medicare,2014,Stage 2,3,2,2015,2014,1,1314E01PKFDFEAH,CHP-021121,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2014,Complete EHR,Ambulatory,2014
1003006651,,EP,North Dakota,58103,Obstetrics & Gynecology,,Medicare,2014,Stage 2,3,2,2015,2014,1,1314E01PKFDFEAH,CHP-021122,Epic Systems Corporation,EpicCare Inpatient 2014 Certified EHR Suite,Epic 2014,Modular EHR,Inpatient,2014
1003006651,,EP,North Dakota,58103,Obstetrics & Gynecology,,Medicare,2015,Stage 2,4,1,2016,,1,1314E01PHLGGEAX,CHP-021121,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2014,Complete EHR,Ambulatory,2014
1003006651,,EP,North Dakota,58103,Obstetrics & Gynecology,,Medicare,2015,Stage 2,4,1,2016,,1,1314E01PHLGGEAX,CHP-021122,Epic Systems Corporation,EpicCare Inpatient 2014 Certified EHR Suite,Epic 2014,Modular EHR,Inpatient,2014
1003006701,,EP,Indiana,47904,Psychiatry & Neurology,,Medicare,2014,Stage 1,1,10,2014,2014,0,A014E01MBYSKEAR,CHP-019739,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2012,Complete EHR,Ambulatory,2014
1003006701,,EP,Indiana,47904,Psychiatry & Neurology,,Medicare,2014,Stage 1,1,10,2014,2014,0,A014E01MBYSKEAR,CHP-021745,SCC Soft Computer,SoftLab,4.0.7,Modular EHR,Inpatient,2014
1003006701,,EP,Illinois,47904,Psychiatry & Neurology,,Medicare,2016,Stage 2,3,1,2017,,0,0014EWR4DR4GCQ6,14.07.07.2880.ATA1.08.1.1.161123,"athenahealth, Inc.",athenaClinicals,16.11,Complete EHR,Ambulatory,2014
1003007048,,EP,Arizona,85255,Family Medicine,,Medicare,2011,Stage 1,1,2,2012,,1,30000004RUWQEAU,CHP-006510,eMDs,e-MDs Solution Series,7.2,Complete EHR,Ambulatory,2011
1003007048,,EP,Arizona,85255,Family Medicine,,Medicare,2012,Stage 1,2,1,2013,,1,30000004RUWQEAU,CHP-006510,eMDs,e-MDs Solution Series,7.2,Complete EHR,Ambulatory,2011
1003007048,,EP,Arizona,85255,Family Medicine,,Medicare,2013,Stage 1,3,3,2014,,1,30000004RUWQEAU,CHP-006510,eMDs,e-MDs Solution Series,7.2,Complete EHR,Ambulatory,2011
1003007048,,EP,Arizona,85255,Family Medicine,,Medicare,2015,Stage 2,5,1,2016,,1,1314E01R9MJBEAZ,CHP-023196,Cerner Corporation,Powerchart (Clinical),2012.01.30,Modular EHR,Ambulatory,2014
1003007048,,EP,Arizona,85255,Family Medicine,,Medicare,2015,Stage 2,5,1,2016,,1,1314E01R9MJBEAZ,CHP-024700,Cerner Corporation,HealtheLife and Powerchart,2012.01.34,Modular EHR,Ambulatory,2014
1003007048,,EP,Arizona,85255,Family Medicine,,Medicare,2015,Stage 2,5,1,2016,,1,1314E01R9MJBEAZ,CHP-024716,Cerner Corporation,Powerchart (CQM),2012.01.30,Modular EHR,Ambulatory,2014
1003007048,,EP,Arizona,85255,Family Medicine,,Medicare,2015,Stage 2,5,1,2016,,1,1314E01R9MJBEAZ,CHP-025100,Cerner Corporation,Cerner Sentinel Cloud Audit Reporting and Cerner Sentinel Cloud Audit Service,1.10 (Reporting) and 4.3 (Service),Modular EHR,Ambulatory,2014
1003007048,,EP,Arizona,85255,Family Medicine,,Medicare,2015,Stage 2,5,1,2016,,1,1314E01R9MJBEAZ,CHP-028312,Cerner Corporation,HealthSentry,2015.07,Modular EHR,Ambulatory,2014
1003007048,,EP,Arizona,85255,Family Medicine,,Medicare,2016,Stage 2,,1,2017,,1,0014EUN4DWD87W1,14.07.07.1221.HEA2.04.1.1.160906,Cerner Corporation,HealtheLife and Powerchart,2015.01.16,Modular EHR,Ambulatory,2014
1003007048,,EP,Arizona,85255,Family Medicine,,Medicare,2016,Stage 2,,1,2017,,1,0014EUN4DWD87W1,14.07.07.1221.POA1.04.1.1.160906,Cerner Corporation,Powerchart (CQM),2015.01.16,Modular EHR,Ambulatory,2014
1003007048,,EP,Arizona,85255,Family Medicine,,Medicare,2016,Stage 2,,1,2017,,1,0014EUN4DWD87W1,14.07.07.1221.POA5.04.1.1.160906,Cerner Corporation,Powerchart (Clinical),2015.01.16,Modular EHR,Ambulatory,2014
1003007048,,EP,Arizona,85255,Family Medicine,,Medicare,2016,Stage 2,,1,2017,,1,0014EUN4DWD87W1,CHP-025100,Cerner Corporation,Cerner Sentinel Cloud Audit Reporting and Cerner Sentinel Cloud Audit Service,1.10 (Reporting) and 4.3 (Service),Modular EHR,Ambulatory,2014
1003007048,,EP,Arizona,85255,Family Medicine,,Medicare,2016,Stage 2,,1,2017,,1,0014EUN4DWD87W1,CHP-025427,Cerner Corporation,Powerchart (CQM),2015.01.03,Modular EHR,Ambulatory,2014
1003007048,,EP,Arizona,85255,Family Medicine,,Medicare,2016,Stage 2,,1,2017,,1,0014EUN4DWD87W1,CHP-025429,Cerner Corporation,Powerchart (Clinical),2015.01.03,Modular EHR,Ambulatory,2014
1003007048,,EP,Arizona,85255,Family Medicine,,Medicare,2016,Stage 2,,1,2017,,1,0014EUN4DWD87W1,CHP-025463,Cerner Corporation,HealtheLife and Powerchart,2015.01.03,Modular EHR,Ambulatory,2014
1003007048,,EP,Arizona,85255,Family Medicine,,Medicare,2016,Stage 2,,1,2017,,1,0014EUN4DWD87W1,CHP-027705,The Advisory Board Company,Crimson Medical Referrals,2,Modular EHR,Inpatient,2014
1003007048,,EP,Arizona,85255,Family Medicine,,Medicare,2016,Stage 2,,1,2017,,1,0014EUN4DWD87W1,CHP-029216,Cerner Corporation,Powerchart (Clinical),2015.01.13,Modular EHR,Ambulatory,2014
1003007048,,EP,Arizona,85255,Family Medicine,,Medicare,2016,Stage 2,,1,2017,,1,0014EUN4DWD87W1,CHP-029218,Cerner Corporation,Powerchart (CQM),2015.01.13,Modular EHR,Ambulatory,2014
1003007048,,EP,Arizona,85255,Family Medicine,,Medicare,2016,Stage 2,,1,2017,,1,0014EUN4DWD87W1,CHP-029220,Cerner Corporation,HealtheLife and Powerchart,2015.01.13,Modular EHR,Ambulatory,2014
1003007170,,EP,Illinois,60657,Internal Medicine,,Medicare,2011,Stage 1,1,12,2011,,1,30000001SVGWEAS,CHP-007425,NextGen Healthcare,NextGen Ambulatory EHR,5.6 SP1,Complete EHR,Ambulatory,2011
1003007170,,EP,Illinois,60657,Internal Medicine,,Medicare,2012,Stage 1,2,1,2013,,1,30000001SVGWEAS,CHP-007425,NextGen Healthcare,NextGen Ambulatory EHR,5.6 SP1,Complete EHR,Ambulatory,2011
1003007170,,EP,Illinois,60657,Internal Medicine,,Medicare,2013,Stage 1,3,2,2014,,1,30000001SVGWEAS,CHP-007425,NextGen Healthcare,NextGen Ambulatory EHR,5.6 SP1,Complete EHR,Ambulatory,2011
1003007170,,EP,Illinois,60657,Internal Medicine,,Medicare,2014,Stage 1,4,12,2014,2014,1,1314E01P3YKUEAB,CHP-021796,Allscripts,Allscripts Enterprise EHR,Version 11.4.1 (CQM Phase 3),Modular EHR,Ambulatory,2014
1003007170,,EP,Illinois,60657,Internal Medicine,,Medicare,2014,Stage 1,4,12,2014,2014,1,1314E01P3YKUEAB,CHP-022003,"NantHealth, Inc.",Harris Patient Portal,5.1.2,Modular EHR,Ambulatory,2014
1003007170,,EP,Illinois,60657,Internal Medicine,,Medicare,2015,Stage 2,5,2,2016,,1,1314E01RMAIKEA5,CHP-022207,Allscripts,Allscripts Enterprise EHR,11.4.1 (CQM Phase 4),Modular EHR,Ambulatory,2014
1003007170,,EP,Illinois,60657,Internal Medicine,,Medicare,2015,Stage 2,5,2,2016,,1,1314E01RMAIKEA5,CHP-023193,"NantHealth, Inc.",Harris Patient Portal,5.1.2 AHC R1,Modular EHR,Ambulatory,2014
1003007204,,EP,Texas,77304,Internal Medicine,,Medicare,2013,Stage 1,1,1,2014,,0,30000001SVJPEAK,CHP-007439,eMDs,e-MDs Solution Series,7,Complete EHR,Ambulatory,2011
1003007204,,EP,Texas,77304,Internal Medicine,,Medicare,2014,Stage 1,2,1,2015,2013,0,30000001SVJPEAK,CHP-007439,eMDs,e-MDs Solution Series,7,Complete EHR,Ambulatory,2011
1003007204,,EP,Texas,77304,Internal Medicine,,Medicare,2015,Stage 2,3,1,2016,,0,A014E01KIENGEAN,CHP-021523,eMDs,e-MDs Cloud Solutions,v. Cirrus (01/2014),Complete EHR,Ambulatory,2014
1003007204,,EP,Texas,77304,Internal Medicine,,Medicare,2016,Stage 2,4,1,2017,,0,A014E01KIENGEAN,CHP-021523,eMDs,e-MDs Cloud Solutions,v. Cirrus (01/2014),Complete EHR,Ambulatory,2014
1003007287,,EP,Texas,93311,Internal Medicine,,Medicare,2012,Stage 1,1,1,2013,,1,30000001SWQTEAS,CHP-007407,Epic Systems Corporation,EpicCare Ambulatory - Core EMR,Summer 2009,Complete EHR,Ambulatory,2011
1003007469,,EP,Texas,78654,Anesthesiology,,Medicare,2012,Stage 1,1,1,2013,,1,A000001DYO2NEAT,CHP-009573,Allscripts,Allscripts Professional EHR,12.1,Complete EHR,Ambulatory,2011
1003007469,,EP,Texas,78654,Anesthesiology,,Medicare,2013,Stage 1,2,1,2014,,1,A000001DYO2NEAT,CHP-009573,Allscripts,Allscripts Professional EHR,12.1,Complete EHR,Ambulatory,2011
1003007469,,EP,Texas,78654,Anesthesiology,,Medicare,2015,Stage 2,4,1,2016,,1,1314E01PSAV2EAF,CHP-025031,Allscripts,Allscripts Professional EHR,Version 14.2,Complete EHR,Ambulatory,2014
1003007816,,EP,Maryland,20910,Ophthalmology,,Medicare,2013,Stage 1,1,6,2014,,0,A000001DACNMEAR,CHP-018399,Integrated Health Care Solutions,IHCS Vehracity,2.1,Complete EHR,Ambulatory,2011
1003007816,,EP,Maryland,20910,Ophthalmology,,Medicare,2014,Stage 1,2,2,2015,2014,0,1314E01PGUB0EAH,CHP-023337,Medical Mastermind,Mastermind EHR,5,Complete EHR,Ambulatory,2014
1003007816,,EP,Maryland,20910,Ophthalmology,,Medicare,2015,Stage 2,3,3,2016,,0,1314E01PGUB0EAH,CHP-023337,Medical Mastermind,Mastermind EHR,5,Complete EHR,Ambulatory,2014
1003007907,,EP,Oregon,97227,Internal Medicine,,Medicare,2014,Stage 1,1,9,2014,2014,0,1314E01PLPMFEA5,CHP-019739,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2012,Complete EHR,Ambulatory,2014
1003007907,,EP,Oregon,97227,Internal Medicine,,Medicare,2014,Stage 1,1,9,2014,2014,0,1314E01PLPMFEA5,CHP-023081,Cerner Corporation,HealthSentry,2014.04,Modular EHR,Ambulatory,2014
1003007907,,EP,Oregon,97227,Internal Medicine,,Medicare,2015,Stage 1,2,1,2016,,0,1314E01RBJMREAL,CHP-021121,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2014,Complete EHR,Ambulatory,2014
1003007907,,EP,Oregon,97227,Internal Medicine,,Medicare,2015,Stage 1,2,1,2016,,0,1314E01RBJMREAL,CHP-028431,Cerner Corporation,HealthSentry,2015.1,Modular EHR,Ambulatory,2014
1003007907,,EP,Oregon,97227,Internal Medicine,,Medicare,2015,Stage 1,2,1,2016,,0,1314E01RBJMREAL,CHP-028435,Cerner Corporation,HealthSentry,2015.09,Modular EHR,Ambulatory,2014
1003007907,,EP,Oregon,97227,Internal Medicine,,Medicare,2016,Stage 2,3,1,2017,,0,0014ENB7NDT8CS2,14.07.07.1221.CEA1.10.1.0.161122,Cerner Corporation,HealthSentry,2016.09,Modular EHR,Ambulatory,2014
1003007907,,EP,Oregon,97227,Internal Medicine,,Medicare,2016,Stage 2,3,1,2017,,0,0014ENB7NDT8CS2,14.07.07.1221.CEA1.11.1.0.161122,Cerner Corporation,HealthSentry,2016.1,Modular EHR,Ambulatory,2014
1003007907,,EP,Oregon,97227,Internal Medicine,,Medicare,2016,Stage 2,3,1,2017,,0,0014ENB7NDT8CS2,14.07.07.1221.CEA1.12.1.0.161122,Cerner Corporation,HealthSentry,2016.11,Modular EHR,Ambulatory,2014
1003007907,,EP,Oregon,97227,Internal Medicine,,Medicare,2016,Stage 2,3,1,2017,,0,0014ENB7NDT8CS2,CHP-027887,Epic Systems Corporation,EpicCare Ambulatory 2014 Certified EHR Suite,Epic 2015,Complete EHR,Ambulatory,2014
1003007980,,EP,Alabama,35243,Internal Medicine,,Medicare,2012,Stage 1,1,4,2012,,1,30000001SW7XEAS,CHP-007428,GE Healthcare,Centricity Practice Solution,9.5,Complete EHR,Ambulatory,2011
1003007980,,EP,Alabama,35243,Internal Medicine,,Medicare,2013,Stage 1,2,2,2014,,1,30000001SW7XEAS,CHP-007428,GE Healthcare,Centricity Practice Solution,9.5,Complete EHR,Ambulatory,2011
1003007980,,EP,Alabama,35243,Internal Medicine,,Medicare,2014,Stage 1,3,1,2015,2013,1,30000001SW7XEAS,CHP-007428,GE Healthcare,Centricity Practice Solution,9.5,Complete EHR,Ambulatory,2011
1003008111,,EP,Georgia,31520,Obstetrics & Gynecology,,Medicare,2012,Stage 1,1,6,2012,,1,30000001SVGGEAC,CHP-007490,"Greenway Health, LLC",PrimeSuite,2011,Complete EHR,Ambulatory,2011
1003008111,,EP,Georgia,31520,Obstetrics & Gynecology,,Medicare,2014,Stage 1,3,3,2015,2014,1,1314E01PGVA4EAH,CHP-023357,"Greenway Health, LLC",Greenway PrimeSUITE,2014 (17.10),Complete EHR,Ambulatory,2014
1003008111,,EP,Georgia,31520,Obstetrics & Gynecology,,Medicare,2015,Stage 2,4,2,2016,,1,1314E01QFMOLEAL,CHP-025493,"Greenway Health, LLC",Greenway PrimeSUITE,2014 (17.20),Complete EHR,Ambulatory,2014
1003008533,,EP,Florida,34109,Psychiatry & Neurology,,Medicare,2014,Stage 1,1,1,2015,2014,0,1314E01PI0MPEAT,CHP-023393,"eClinicalWorks, LLC",eClinicalWorks,V10,Complete EHR,Ambulatory,2014
